player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid
Granit Xhaka,84450.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Granit,Xhaka,1992-09-27,33.94,56.0,34.0,Midfielder,Defensive Midfielder,6264xjr1y00yu7b9j2pknalzp,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,12.0,129.835,6.0,86.52,0.0,0.0,0.0,0.0,10.82,14.42,3.0,2.0,8.0,0.0,0.0,12.0,8.0,66.667,0.0,0.0,0.0,,,,,,,,,,84450.0,90.0,1.0,2.0,1.0,1.37,50.0,0.091,0.025,0.0,0.0,Granit,Xhaka,1992-09-27,33.94,56.0,34.0,Midfielder,Defensive Midfielder,6264xjr1y00yu7b9j2pknalzp,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,84450.0,90.0,1.0,75.0,70.0,93.33,21.0,18.0,85.71,2.0,0.0,0.0,0.0,0.0,0.0,Granit,Xhaka,1992-09-27,33.94,56.0,34.0,Midfielder,Defensive Midfielder,6264xjr1y00yu7b9j2pknalzp,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,84450,6264xjr1y00yu7b9j2pknalzp
Gustavo Hamer,196100.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gustavo,Hamer,1997-06-24,29.19,9.0,38.0,Midfielder,0,7gjpyajgsq0pd71bq30m69xpl,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,1.0,7.875,1.0,7.875,0.0,0.0,0.0,0.0,7.875,7.875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,,,,,,,,,,196100.0,8.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Gustavo,Hamer,1997-06-24,29.19,9.0,38.0,Midfielder,0,7gjpyajgsq0pd71bq30m69xpl,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,196100.0,8.0,1.0,7.0,5.0,71.43,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Gustavo,Hamer,1997-06-24,29.19,9.0,38.0,Midfielder,0,7gjpyajgsq0pd71bq30m69xpl,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,196100,7gjpyajgsq0pd71bq30m69xpl
Habib Diarra,547027.0,1.0,10.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Habib,Diarra,2004-01-03,22.66,56.0,19.0,Midfielder,0,egtyl4noukbjkm1va1i11e87o,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,1.0,6.963,0.0,-5.145,0.0,0.0,0.0,0.0,6.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,547027.0,10.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Habib,Diarra,2004-01-03,22.66,56.0,19.0,Midfielder,0,egtyl4noukbjkm1va1i11e87o,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,547027.0,10.0,1.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Habib,Diarra,2004-01-03,22.66,56.0,19.0,Midfielder,0,egtyl4noukbjkm1va1i11e87o,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,547027,egtyl4noukbjkm1va1i11e87o
Harrison Armstrong,609873.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrison,Armstrong,2007-01-19,19.62,11.0,45.0,Midfielder,Central Midfielder,d84upyw8b3umj864lyffolyj8,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,15.0,150.096,4.0,30.24,0.0,0.0,0.0,0.0,10.006,7.56,2.0,1.0,11.0,1.0,1.0,9.0,4.0,44.444,1.0,0.0,0.0,,,,,,,,,,609873.0,90.0,1.0,1.0,1.0,0.0,0.0,0.037,0.037,1.0,1.0,Harrison,Armstrong,2007-01-19,19.62,11.0,45.0,Midfielder,Central Midfielder,d84upyw8b3umj864lyffolyj8,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,609873.0,90.0,1.0,38.0,34.0,89.47,11.0,8.0,72.73,0.0,0.0,0.0,0.0,0.0,0.0,Harrison,Armstrong,2007-01-19,19.62,11.0,45.0,Midfielder,Central Midfielder,d84upyw8b3umj864lyffolyj8,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,609873,d84upyw8b3umj864lyffolyj8
Harrison Reed,153366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrison,Reed,1995-01-27,31.6,54.0,6.0,Midfielder,Central Midfielder,153366,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,153366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrison,Reed,1995-01-27,31.6,54.0,6.0,Midfielder,Central Midfielder,153366,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,153366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrison,Reed,1995-01-27,31.6,54.0,6.0,Midfielder,Central Midfielder,153366,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,153366,153366
Harry Maguire,95658.0,1.0,90.0,0.0,0.04,-0.04,2.0,1.0,0.0,0.02,Harry,Maguire,1993-03-05,33.5,1.0,5.0,Defender,Central Defender,1vz038uyzmq8saskeeo0qhm8l,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,37.0,485.326,31.0,368.55,0.0,0.0,0.0,0.0,13.117,11.889,0.0,0.0,5.0,0.0,4.0,2.0,2.0,100.0,4.0,3.0,75.0,,,,,,,,,,95658.0,90.0,1.0,2.0,2.0,2.47,0.0,0.404,0.404,0.0,0.0,Harry,Maguire,1993-03-05,33.5,1.0,5.0,Defender,Central Defender,1vz038uyzmq8saskeeo0qhm8l,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,95658.0,90.0,1.0,82.0,76.0,92.68,22.0,19.0,86.36,2.0,1.0,50.0,0.0,0.0,0.0,Harry,Maguire,1993-03-05,33.5,1.0,5.0,Defender,Central Defender,1vz038uyzmq8saskeeo0qhm8l,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,95658,1vz038uyzmq8saskeeo0qhm8l
Harry Wilson,153682.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry,Wilson,1997-03-22,29.45,2.0,10.0,Forward,Winger,dlpk0a4jgiswcm2r75uh1czpx,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,3.0,35.507,0.0,-13.125,0.0,0.0,1.0,0.0,11.836,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,60.0,0.0,0.0,0.0,,,,,,,,,,153682.0,66.0,1.0,1.0,1.0,7.14,0.0,0.023,0.002,0.0,0.0,Harry,Wilson,1997-03-22,29.45,2.0,10.0,Forward,Winger,dlpk0a4jgiswcm2r75uh1czpx,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,153682.0,66.0,1.0,15.0,13.0,86.67,5.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,Harry,Wilson,1997-03-22,29.45,2.0,10.0,Forward,Winger,dlpk0a4jgiswcm2r75uh1czpx,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,153682,dlpk0a4jgiswcm2r75uh1czpx
Harvey Barnes,201666.0,1.0,90.0,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,Harvey,Barnes,1997-12-09,28.73,4.0,11.0,Midfielder,Winger,18paf5a7rfe4kutxjl4cwd695,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,6.0,95.431,4.0,59.43,0.0,0.0,0.0,0.0,15.905,14.858,1.0,0.0,4.0,0.0,3.0,10.0,4.0,40.0,0.0,0.0,0.0,,,,,,,,,,201666.0,90.0,1.0,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,Harvey,Barnes,1997-12-09,28.73,4.0,11.0,Midfielder,Winger,18paf5a7rfe4kutxjl4cwd695,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,201666.0,90.0,1.0,17.0,13.0,76.47,7.0,5.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,Harvey,Barnes,1997-12-09,28.73,4.0,11.0,Midfielder,Winger,18paf5a7rfe4kutxjl4cwd695,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,201666,18paf5a7rfe4kutxjl4cwd695
Hayden Hackney,244860.0,1.0,79.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Hayden,Hackney,2002-06-26,24.19,11.0,30.0,Midfielder,Central Midfielder,6abbvs1wnj2hsz5isnbwdyctm,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,12.0,145.957,6.0,77.805,1.0,0.0,0.0,0.0,12.163,12.968,2.0,1.0,4.0,0.0,0.0,9.0,5.0,55.556,1.0,0.0,0.0,,,,,,,,,,244860.0,79.0,1.0,1.0,1.0,2.44,0.0,0.009,0.009,0.0,0.0,Hayden,Hackney,2002-06-26,24.19,11.0,30.0,Midfielder,Central Midfielder,6abbvs1wnj2hsz5isnbwdyctm,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,244860.0,79.0,1.0,43.0,38.0,88.37,10.0,8.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,Hayden,Hackney,2002-06-26,24.19,11.0,30.0,Midfielder,Central Midfielder,6abbvs1wnj2hsz5isnbwdyctm,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,244860,6abbvs1wnj2hsz5isnbwdyctm
Ian Maatsen,441302.0,1.0,82.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Ian,Maatsen,2002-03-10,24.48,7.0,22.0,Defender,Full Back,9ysvzu336d2ahptkv7eoscl7u,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,6.0,104.87,5.0,89.775,1.0,0.0,0.0,0.0,17.478,17.955,2.0,2.0,2.0,0.0,5.0,7.0,2.0,28.571,1.0,0.0,0.0,,,,,,,,,,441302.0,82.0,1.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,Ian,Maatsen,2002-03-10,24.48,7.0,22.0,Defender,Full Back,9ysvzu336d2ahptkv7eoscl7u,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,441302.0,82.0,1.0,8.0,6.0,75.0,3.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,Ian,Maatsen,2002-03-10,24.48,7.0,22.0,Defender,Full Back,9ysvzu336d2ahptkv7eoscl7u,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,441302,9ysvzu336d2ahptkv7eoscl7u
Ibrahim Osman,612855.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibrahim,Osman,2004-11-29,21.76,36.0,15.0,Forward,Winger,3r9qvhedhr1o6zm6c5l4alkpg,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,6.0,73.578,6.0,64.05,0.0,0.0,1.0,0.0,12.263,10.675,0.0,0.0,2.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,612855.0,12.0,1.0,1.0,1.0,10.0,0.0,0.05,0.05,0.0,0.0,Ibrahim,Osman,2004-11-29,21.76,36.0,15.0,Forward,Winger,3r9qvhedhr1o6zm6c5l4alkpg,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,612855.0,12.0,1.0,10.0,8.0,80.0,6.0,4.0,66.67,1.0,1.0,100.0,0.0,0.0,0.0,Ibrahim,Osman,2004-11-29,21.76,36.0,15.0,Forward,Winger,3r9qvhedhr1o6zm6c5l4alkpg,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,612855,3r9qvhedhr1o6zm6c5l4alkpg
Ibrahim Sangaré,210462.0,1.0,90.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Ibrahim,Sangaré,1997-12-02,28.75,17.0,6.0,Midfielder,Central Midfielder,1abb1gcw7arw1nkbuxnccjca1,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,12.0,101.614,5.0,21.84,1.0,0.0,1.0,0.0,8.468,4.368,0.0,0.0,3.0,3.0,0.0,4.0,2.0,50.0,3.0,3.0,100.0,,,,,,,,,,210462.0,90.0,1.0,1.0,1.0,2.08,0.0,0.008,0.008,0.0,0.0,Ibrahim,Sangaré,1997-12-02,28.75,17.0,6.0,Midfielder,Central Midfielder,1abb1gcw7arw1nkbuxnccjca1,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,210462.0,90.0,1.0,53.0,42.0,79.25,12.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibrahim,Sangaré,1997-12-02,28.75,17.0,6.0,Midfielder,Central Midfielder,1abb1gcw7arw1nkbuxnccjca1,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,210462,1abb1gcw7arw1nkbuxnccjca1
Igor Jesus,482973.0,1.0,90.0,0.0,0.22,-0.22,3.0,1.0,0.0,0.07,Igor Jesus,Maciel da Cruz,2001-02-25,25.52,17.0,11.0,Forward,Striker,as2byx2nymkahqyzw88gxictm,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,5.0,47.733,3.0,14.49,0.0,0.0,0.0,0.0,9.547,4.83,0.0,0.0,1.0,0.0,2.0,7.0,2.0,28.571,17.0,10.0,58.824,,,,,,,,,,482973.0,90.0,1.0,0.0,0.0,0.0,0.0,0.019,0.019,0.0,0.0,Igor Jesus,Maciel da Cruz,2001-02-25,25.52,17.0,11.0,Forward,Striker,as2byx2nymkahqyzw88gxictm,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,482973.0,90.0,1.0,23.0,18.0,78.26,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Igor Jesus,Maciel da Cruz,2001-02-25,25.52,17.0,11.0,Forward,Striker,as2byx2nymkahqyzw88gxictm,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,482973,as2byx2nymkahqyzw88gxictm
Igor Thiago,502500.0,1.0,83.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.5,Igor Thiago,Nascimento Rodrigues,2001-06-26,25.19,94.0,9.0,Forward,Striker,9jrya38msibxt1c7rx1et4acq,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,4.0,34.389,1.0,-6.615,0.0,0.0,0.0,0.0,8.597,-6.615,0.0,0.0,4.0,1.0,0.0,3.0,1.0,33.333,10.0,3.0,30.0,,,,,,,,,,502500.0,83.0,1.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,Igor Thiago,Nascimento Rodrigues,2001-06-26,25.19,94.0,9.0,Forward,Striker,9jrya38msibxt1c7rx1et4acq,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,502500.0,83.0,1.0,20.0,17.0,85.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Igor Thiago,Nascimento Rodrigues,2001-06-26,25.19,94.0,9.0,Forward,Striker,9jrya38msibxt1c7rx1et4acq,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,502500,9jrya38msibxt1c7rx1et4acq
Iliman Ndiaye,440993.0,1.0,90.0,0.0,0.24,-0.24,2.0,2.0,0.0,0.12,Iliman,Ndiaye,2000-03-06,26.49,11.0,10.0,Forward,Winger,3dm2bfuoyips4rbj0vhvbp9be,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,18.0,202.978,10.0,99.33,0.0,0.0,0.0,0.0,11.277,9.933,4.0,0.0,8.0,0.0,0.0,13.0,6.0,46.154,2.0,0.0,0.0,,,,,,,,,,440993.0,90.0,1.0,3.0,2.0,4.55,0.0,0.32,0.32,1.0,0.0,Iliman,Ndiaye,2000-03-06,26.49,11.0,10.0,Forward,Winger,3dm2bfuoyips4rbj0vhvbp9be,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,440993.0,90.0,1.0,44.0,38.0,86.36,24.0,20.0,83.33,2.0,1.0,50.0,0.0,0.0,0.0,Iliman,Ndiaye,2000-03-06,26.49,11.0,10.0,Forward,Winger,3dm2bfuoyips4rbj0vhvbp9be,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,440993,3dm2bfuoyips4rbj0vhvbp9be
Issa Diop,219924.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Issa,Diop,1997-01-09,29.65,40.0,6.0,Defender,Central Defender,chn2v9j6dqmuz2haoiuulbd91,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,3.0,15.373,1.0,10.08,0.0,0.0,0.0,0.0,5.124,10.08,1.0,2.0,6.0,0.0,2.0,6.0,1.0,16.667,1.0,0.0,0.0,,,,,,,,,,219924.0,90.0,1.0,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,Issa,Diop,1997-01-09,29.65,40.0,6.0,Defender,Central Defender,chn2v9j6dqmuz2haoiuulbd91,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,219924.0,90.0,1.0,39.0,31.0,79.49,6.0,4.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Issa,Diop,1997-01-09,29.65,40.0,6.0,Defender,Central Defender,chn2v9j6dqmuz2haoiuulbd91,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,219924,chn2v9j6dqmuz2haoiuulbd91
Jack Clarke,443261.0,1.0,19.0,1.0,0.1,0.9,2.0,1.0,50.0,0.05,Jack,Clarke,2000-11-23,25.78,40.0,47.0,Forward,Winger,eybpkhnd5ldeiau8niu1gg57u,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,2.0,26.332,2.0,22.995,1.0,1.0,0.0,0.0,13.166,11.498,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,,443261.0,19.0,1.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,Jack,Clarke,2000-11-23,25.78,40.0,47.0,Forward,Winger,eybpkhnd5ldeiau8niu1gg57u,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,443261.0,19.0,1.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack,Clarke,2000-11-23,25.78,40.0,47.0,Forward,Winger,eybpkhnd5ldeiau8niu1gg57u,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,443261,eybpkhnd5ldeiau8niu1gg57u
Jack Grealish,114283.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack,Grealish,1995-09-10,30.98,43.0,18.0,Midfielder,Attacking Midfielder,72nph557ee2a9tdky8rvk12vp,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,4.0,55.028,0.0,-15.12,0.0,0.0,0.0,0.0,13.757,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,,,,,,,,,,114283.0,8.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Jack,Grealish,1995-09-10,30.98,43.0,18.0,Midfielder,Attacking Midfielder,72nph557ee2a9tdky8rvk12vp,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,114283.0,8.0,1.0,7.0,6.0,85.71,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack,Grealish,1995-09-10,30.98,43.0,18.0,Midfielder,Attacking Midfielder,72nph557ee2a9tdky8rvk12vp,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,114283,72nph557ee2a9tdky8rvk12vp
Jack Hinshelwood,532529.0,1.0,64.0,2.0,1.41,0.59,3.0,2.0,66.67,0.47,Jack,Hinshelwood,2005-04-11,21.39,36.0,8.0,Midfielder,Defensive Midfielder,eikpw8bl1se3sj6hnsndi7zmc,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,1.0,15.569,1.0,7.455,0.0,0.0,0.0,0.0,15.569,7.455,2.0,0.0,1.0,0.0,0.0,5.0,5.0,100.0,1.0,1.0,100.0,,,,,,,,,,532529.0,64.0,1.0,1.0,1.0,7.69,0.0,0.016,0.014,0.0,0.0,Jack,Hinshelwood,2005-04-11,21.39,36.0,8.0,Midfielder,Defensive Midfielder,eikpw8bl1se3sj6hnsndi7zmc,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,532529.0,64.0,1.0,14.0,13.0,92.86,6.0,5.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,Jack,Hinshelwood,2005-04-11,21.39,36.0,8.0,Midfielder,Defensive Midfielder,eikpw8bl1se3sj6hnsndi7zmc,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,532529,eikpw8bl1se3sj6hnsndi7zmc
Jack Rudoni,480457.0,1.0,20.0,0.0,0.15,-0.15,1.0,1.0,0.0,0.15,Jack,Rudoni,2001-06-14,25.22,9.0,5.0,Midfielder,Central Midfielder,9ypls2867yj064gbp5vqfa8ve,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,4.0,44.928,4.0,37.695,0.0,0.0,0.0,0.0,11.232,9.424,1.0,0.0,4.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,100.0,,,,,,,,,,480457.0,20.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Jack,Rudoni,2001-06-14,25.22,9.0,5.0,Midfielder,Central Midfielder,9ypls2867yj064gbp5vqfa8ve,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,480457.0,20.0,1.0,13.0,9.0,69.23,4.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,Jack,Rudoni,2001-06-14,25.22,9.0,5.0,Midfielder,Central Midfielder,9ypls2867yj064gbp5vqfa8ve,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,480457,9ypls2867yj064gbp5vqfa8ve
Jacob Greaves,449429.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacob,Greaves,2000-09-12,25.97,40.0,24.0,Defender,Central Defender,efmz0q74eh8wbjxxn31dv2puy,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,2.0,25.149,1.0,17.955,0.0,0.0,0.0,0.0,12.574,17.955,3.0,0.0,1.0,0.0,4.0,5.0,5.0,100.0,5.0,3.0,60.0,,,,,,,,,,449429.0,90.0,1.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,Jacob,Greaves,2000-09-12,25.97,40.0,24.0,Defender,Central Defender,efmz0q74eh8wbjxxn31dv2puy,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,449429.0,90.0,1.0,41.0,34.0,82.93,7.0,5.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,Jacob,Greaves,2000-09-12,25.97,40.0,24.0,Defender,Central Defender,efmz0q74eh8wbjxxn31dv2puy,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,449429,efmz0q74eh8wbjxxn31dv2puy
